"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,14,"2010-05-28",12218.11,FALSE
1,20,"2010-08-13",4133.81,FALSE
1,19,"2011-08-12",876.41,FALSE
1,1,"2011-04-01",20398.09,FALSE
1,14,"2010-02-05",19466.91,FALSE
1,7,"2011-07-22",16002.3,FALSE
1,28,"2012-04-13",434.56,FALSE
1,30,"2010-04-09",4406.48,FALSE
1,28,"2011-05-20",482.1,FALSE
1,3,"2011-03-04",11039.12,FALSE
1,31,"2011-06-24",1032.1,FALSE
1,12,"2012-04-27",11746.83,FALSE
1,1,"2012-10-19",24185.27,FALSE
1,4,"2011-08-26",37495.2,FALSE
1,2,"2012-03-16",47346.32,FALSE
1,16,"2012-09-28",14734.64,FALSE
1,31,"2011-06-24",1032.1,FALSE
1,26,"2010-04-23",7827.17,FALSE
1,17,"2010-11-05",9250.94,FALSE
1,1,"2012-10-12",22764.01,FALSE
1,23,"2010-07-23",20200.65,FALSE
1,17,"2012-03-09",11553.98,FALSE
1,24,"2011-03-11",5391.08,FALSE
1,9,"2012-05-04",31552.3,FALSE
1,22,"2012-04-20",7171.34,FALSE
1,17,"2011-02-18",12612.94,FALSE
1,10,"2011-06-03",35960.03,FALSE
1,9,"2012-02-24",25957.89,FALSE
1,2,"2011-12-09",49357.43,FALSE
1,29,"2011-01-07",4993.4,FALSE
1,7,"2011-12-23",119302.15,FALSE
1,24,"2011-06-17",3181.97,FALSE
1,18,"2011-09-23",2540.81,FALSE
1,6,"2011-07-22",3665.52,FALSE
1,2,"2010-09-17",44681.64,FALSE
1,6,"2010-02-12",9135,TRUE
1,24,"2012-03-30",5401.75,FALSE
1,16,"2012-01-20",6400.8,FALSE
1,26,"2010-08-27",6148.47,FALSE
1,30,"2010-12-10",2697,FALSE
1,5,"2012-10-05",25508.81,FALSE
1,10,"2012-09-07",30851.75,TRUE
1,27,"2012-06-29",1010.07,FALSE
1,7,"2010-05-14",18771.35,FALSE
1,4,"2011-06-10",35376.06,FALSE
1,5,"2012-10-12",20920.03,FALSE
1,17,"2010-02-05",13223.76,FALSE
1,26,"2011-12-09",8443.46,FALSE
1,20,"2012-08-03",4708.44,FALSE
1,24,"2011-02-25",5887.9,FALSE
1,22,"2012-03-23",6592.15,FALSE
1,25,"2012-10-19",8702.47,FALSE
1,7,"2010-05-14",18771.35,FALSE
1,24,"2011-07-08",3217.71,FALSE
1,25,"2012-05-18",10029.04,FALSE
1,27,"2010-09-24",791.7,FALSE
1,10,"2011-07-08",31714.81,FALSE
1,14,"2010-12-17",28642.28,FALSE
1,29,"2010-07-02",5222.08,FALSE
1,11,"2012-07-20",26026.46,FALSE
1,28,"2012-06-29",439.75,FALSE
1,30,"2010-08-13",3936.8,FALSE
1,26,"2012-06-08",5082.27,FALSE
1,29,"2012-08-03",4145.19,FALSE
1,16,"2010-12-31",4987.81,TRUE
1,16,"2010-12-17",5513.25,FALSE
1,13,"2011-03-25",36745.46,FALSE
1,28,"2011-04-08",623.65,FALSE
1,9,"2012-07-06",32851.76,FALSE
1,7,"2012-06-08",30052.56,FALSE
1,28,"2011-04-15",421.77,FALSE
1,2,"2012-04-20",45561.85,FALSE
1,2,"2010-10-01",45829.02,FALSE
1,17,"2012-07-06",8053.74,FALSE
1,26,"2012-05-11",5958.51,FALSE
1,13,"2010-07-30",38018.99,FALSE
1,9,"2010-08-27",19860.51,FALSE
1,18,"2011-04-29",7988.42,FALSE
1,17,"2011-11-18",9558.5,FALSE
1,2,"2010-04-30",45971.3,FALSE
1,12,"2011-06-17",10327.88,FALSE
1,18,"2012-02-03",3558.71,FALSE
1,16,"2010-10-01",16248.15,FALSE
1,3,"2011-02-18",11724.98,FALSE
1,5,"2011-07-22",19331.53,FALSE
1,31,"2011-01-14",4002,FALSE
1,4,"2010-09-17",33999.01,FALSE
1,16,"2010-02-19",13855.54,FALSE
1,4,"2010-08-06",40973.88,FALSE
1,27,"2011-03-11",1420.55,FALSE
1,17,"2011-10-28",7407.41,FALSE
1,3,"2012-09-21",13403.63,FALSE
1,29,"2011-05-06",5672.1,FALSE
1,4,"2011-11-11",36826.52,FALSE
1,1,"2011-05-13",17235.15,FALSE
1,29,"2011-10-07",4011.5,FALSE
1,6,"2011-03-18",2889.22,FALSE
1,18,"2010-12-24",22403.61,FALSE
1,18,"2011-05-20",1.8,FALSE
1,29,"2012-10-26",4077.2,FALSE
1,7,"2010-11-12",21019.7,FALSE
1,11,"2012-01-06",25666.34,FALSE
1,17,"2010-08-06",9851.77,FALSE
1,14,"2011-05-06",15820.88,FALSE
1,5,"2012-10-19",20413.83,FALSE
1,19,"2011-04-29",1179.32,FALSE
1,24,"2010-10-08",7042.44,FALSE
1,26,"2010-04-23",7827.17,FALSE
1,30,"2011-04-01",3897.48,FALSE
1,27,"2012-03-16",1461.99,FALSE
1,28,"2010-07-30",383.56,FALSE
1,25,"2012-10-26",11066.13,FALSE
1,25,"2010-06-25",10956.25,FALSE
1,13,"2010-09-10",39525.93,TRUE
1,11,"2012-07-06",36266.25,FALSE
1,9,"2011-08-05",21425.32,FALSE
1,26,"2011-03-04",7576.44,FALSE
1,6,"2010-12-10",6440.06,FALSE
1,4,"2012-04-27",36894.54,FALSE
1,30,"2010-07-30",3087.8,FALSE
1,5,"2010-05-28",15784.6,FALSE
1,30,"2012-06-08",3629.94,FALSE
1,6,"2012-04-27",3319.32,FALSE
1,14,"2011-08-05",13330.04,FALSE
1,27,"2010-03-26",1211,FALSE
1,8,"2011-02-11",36011.09,TRUE
1,17,"2011-04-22",9084.67,FALSE
1,6,"2010-07-23",5758.04,FALSE
1,3,"2012-02-24",10502.4,FALSE
1,12,"2012-08-03",11298.13,FALSE
1,24,"2012-06-22",4129.07,FALSE
1,21,"2012-07-20",6321.9,FALSE
1,27,"2011-02-11",1643.21,TRUE
1,28,"2012-03-09",657.41,FALSE
1,19,"2010-10-29",2600.99,FALSE
1,4,"2010-05-07",37168.34,FALSE
1,5,"2011-06-24",21695.24,FALSE
1,2,"2010-08-20",49754.17,FALSE
1,2,"2011-03-11",48465.72,FALSE
1,18,"2011-02-25",957.7,FALSE
1,23,"2011-12-09",33303.15,FALSE
1,2,"2011-09-02",49419.75,FALSE
1,12,"2011-10-28",10418.23,FALSE
1,13,"2010-07-09",41056.4,FALSE
1,5,"2012-02-03",28307.43,FALSE
1,26,"2011-02-04",7142.9,FALSE
1,25,"2011-05-06",10466.42,FALSE
1,30,"2010-06-11",4225.12,FALSE
1,17,"2011-08-12",8893.77,FALSE
1,17,"2010-03-12",12793.17,FALSE
1,19,"2010-11-12",1769.86,FALSE
1,18,"2010-03-05",634.61,FALSE
1,24,"2011-09-16",3840.96,FALSE
1,12,"2011-06-24",10438.17,FALSE
1,24,"2011-05-13",4007.6,FALSE
1,22,"2010-05-28",5729.72,FALSE
1,24,"2011-04-15",4581.3,FALSE
1,5,"2011-05-20",15575.25,FALSE
1,31,"2011-05-13",1994.8,FALSE
1,11,"2010-06-25",39460.59,FALSE
1,11,"2010-04-16",19991.95,FALSE
1,9,"2010-07-09",27298.6,FALSE
1,24,"2010-09-24",3526.46,FALSE
1,30,"2010-04-16",4380.38,FALSE
1,10,"2011-09-02",30606.87,FALSE
1,12,"2010-10-22",11604.42,FALSE
1,7,"2010-05-21",28726.86,FALSE
1,26,"2011-11-04",9017.92,FALSE
1,2,"2011-04-29",43682.41,FALSE
1,9,"2011-06-24",24385.11,FALSE
1,24,"2010-04-02",7219.38,FALSE
1,31,"2011-10-21",1404.65,FALSE
1,9,"2011-07-15",17344.99,FALSE
1,29,"2011-10-07",4011.5,FALSE
1,1,"2010-04-23",16145.35,FALSE
1,27,"2012-05-11",887.99,FALSE
1,16,"2010-06-11",31807.72,FALSE
1,26,"2012-06-01",5319.66,FALSE
1,3,"2010-12-10",11219.78,FALSE
1,11,"2012-09-14",17027.47,FALSE
1,18,"2011-06-10",1,FALSE
1,13,"2012-08-03",44708.45,FALSE
1,24,"2012-10-05",7322.07,FALSE
1,25,"2012-08-17",9780.51,FALSE
1,4,"2012-06-01",41566.55,FALSE
1,7,"2012-03-23",15628.59,FALSE
1,9,"2011-07-15",17344.99,FALSE
1,20,"2011-11-04",3180.12,FALSE
1,9,"2011-07-15",17344.99,FALSE
1,10,"2010-05-21",26197.6,FALSE
1,27,"2012-04-06",1429.08,FALSE
1,23,"2011-06-24",25480.66,FALSE
1,19,"2010-04-30",1384.69,FALSE
1,16,"2010-04-30",48858.08,FALSE
1,1,"2012-10-12",22764.01,FALSE
1,28,"2010-09-10",478.76,TRUE
1,2,"2012-08-24",44972.52,FALSE
1,2,"2011-12-30",43539.94,TRUE
1,23,"2011-07-08",19567.15,FALSE
1,3,"2011-09-30",10434.83,FALSE
1,12,"2012-07-27",11109.25,FALSE
1,11,"2011-04-08",24591.84,FALSE
1,11,"2011-01-14",33958.52,FALSE
1,1,"2010-03-26",26229.21,FALSE
1,21,"2010-11-05",7608.28,FALSE
1,26,"2010-11-26",11918.3,TRUE
1,17,"2010-02-12",13403.66,TRUE
1,19,"2010-11-05",1344.66,FALSE
1,23,"2012-04-20",20768.42,FALSE
1,22,"2010-06-04",7708.71,FALSE
1,4,"2010-09-03",38321.88,FALSE
1,9,"2012-05-25",29338.57,FALSE
1,10,"2012-02-03",33524.28,FALSE
1,23,"2012-02-24",20374.68,FALSE
1,20,"2012-01-13",4485.95,FALSE
1,20,"2010-07-16",5025.69,FALSE
1,23,"2010-09-10",16086.08,TRUE
1,16,"2011-04-29",40280.3,FALSE
1,24,"2010-02-12",8050.24,TRUE
1,23,"2011-12-02",24682.22,FALSE
1,16,"2010-05-14",44148.02,FALSE
1,29,"2012-10-05",4288.34,FALSE
1,18,"2010-03-12",1275.08,FALSE
1,30,"2012-05-18",3064.12,FALSE
1,14,"2010-12-10",19587.66,FALSE
1,5,"2012-08-24",22446.23,FALSE
1,18,"2012-08-17",9.97,FALSE
1,22,"2010-12-17",13589.23,FALSE
1,14,"2010-04-16",12309.14,FALSE
1,4,"2012-04-27",36894.54,FALSE
1,26,"2010-12-03",8572.96,FALSE
1,14,"2011-04-29",13429.28,FALSE
1,27,"2010-07-02",849.69,FALSE
1,16,"2012-05-25",42922.55,FALSE
1,2,"2010-03-26",41892.55,FALSE
1,22,"2012-08-24",6364.81,FALSE
1,27,"2012-08-03",1145.67,FALSE
1,16,"2011-07-29",19681.62,FALSE
1,30,"2012-07-06",3054.34,FALSE
1,24,"2012-09-28",4364.69,FALSE
1,30,"2011-03-18",4581.04,FALSE
1,30,"2012-01-27",2507.48,FALSE
1,29,"2012-07-27",3356.82,FALSE
1,23,"2011-08-19",23568.53,FALSE
1,9,"2011-08-26",21140.44,FALSE
1,7,"2012-09-21",22542.44,FALSE
1,28,"2011-04-01",602.63,FALSE
1,28,"2012-09-14",403.87,FALSE
1,21,"2012-01-13",7090.86,FALSE
1,9,"2011-05-27",26204.22,FALSE
1,4,"2011-06-03",42508.02,FALSE
1,29,"2011-02-11",6388.13,TRUE
1,20,"2011-05-27",5110.62,FALSE
1,16,"2012-09-07",20473.94,TRUE
1,5,"2012-01-20",19298.42,FALSE
1,6,"2010-09-24",4601.39,FALSE
1,9,"2011-01-14",13215.27,FALSE
1,16,"2010-09-24",14857.74,FALSE
1,29,"2011-04-08",4548.03,FALSE
1,21,"2011-10-28",8346.1,FALSE
1,7,"2012-03-09",17500.24,FALSE
1,19,"2010-02-05",1947.05,FALSE
1,8,"2010-06-25",33731.24,FALSE
1,13,"2010-08-06",42038.03,FALSE
1,23,"2011-11-11",21318.68,FALSE
1,22,"2012-07-27",7170.57,FALSE
1,24,"2011-09-09",4212.08,TRUE
1,23,"2012-01-06",17203.25,FALSE
1,30,"2010-10-01",3257.42,FALSE
1,6,"2011-08-12",3124.83,FALSE
1,26,"2010-11-05",9601.7,FALSE
1,21,"2011-01-07",7716.16,FALSE
1,8,"2011-03-11",34415.39,FALSE
1,8,"2010-04-09",34145.96,FALSE
1,21,"2011-04-29",7443.54,FALSE
1,31,"2011-01-28",1762.22,FALSE
1,6,"2010-12-24",28497.52,FALSE
1,16,"2011-04-08",49433.2,FALSE
1,24,"2012-04-06",7077.44,FALSE
1,5,"2010-10-01",23381.38,FALSE
1,12,"2011-07-08",12384.1,FALSE
1,14,"2011-05-13",15385.02,FALSE
1,20,"2011-02-04",3408.23,FALSE
1,31,"2011-10-14",1648.71,FALSE
1,18,"2010-10-15",6195.26,FALSE
1,12,"2012-02-17",9262.33,FALSE
1,21,"2012-05-11",7120.67,FALSE
1,29,"2010-11-05",5087.02,FALSE
1,12,"2011-11-25",7816.44,TRUE
1,7,"2010-12-17",96198.12,FALSE
1,13,"2011-06-24",37316.12,FALSE
1,7,"2012-09-28",22343.24,FALSE
1,3,"2010-07-02",7857.88,FALSE
1,14,"2012-02-10",18292.4,TRUE
1,14,"2011-04-01",13136.1,FALSE
1,7,"2012-06-01",31568.92,FALSE
1,23,"2011-07-29",17790.7,FALSE
1,1,"2011-06-03",16434.15,FALSE
1,7,"2010-06-11",26910.46,FALSE
1,10,"2010-08-27",31692.56,FALSE
1,16,"2012-05-25",42922.55,FALSE
1,5,"2012-03-02",30642.53,FALSE
1,29,"2012-07-06",3925.61,FALSE
1,23,"2010-09-03",19045.76,FALSE
1,14,"2010-04-02",14333.75,FALSE
1,31,"2011-10-14",1648.71,FALSE
1,16,"2012-08-31",16797.62,FALSE
1,16,"2011-04-29",40280.3,FALSE
1,10,"2010-09-17",29212.99,FALSE
1,18,"2011-06-17",2,FALSE
1,14,"2012-05-11",15537.79,FALSE
1,20,"2010-12-31",3361.51,TRUE
1,9,"2010-08-20",21062.68,FALSE
1,22,"2011-01-28",7536.69,FALSE
1,31,"2011-09-16",1438.69,FALSE
1,25,"2010-06-18",10119,FALSE
1,8,"2010-04-30",34168.23,FALSE
1,28,"2010-03-12",838.67,FALSE
1,7,"2010-06-04",44563.68,FALSE
1,4,"2010-03-05",38086.19,FALSE
1,12,"2011-01-21",6605.12,FALSE
1,26,"2010-03-26",5870.09,FALSE
1,26,"2012-10-12",12773.34,FALSE
1,28,"2011-08-26",334.16,FALSE
1,1,"2011-02-25",19363.83,FALSE
1,21,"2012-09-28",7737.13,FALSE
1,2,"2012-10-19",42354.72,FALSE
1,12,"2010-05-28",11876.34,FALSE
1,31,"2011-09-16",1438.69,FALSE
1,14,"2011-01-07",17744.78,FALSE
1,26,"2011-12-02",7107.23,FALSE
1,25,"2012-04-06",14732.09,FALSE
1,5,"2011-06-24",21695.24,FALSE
1,20,"2010-04-02",3468.69,FALSE
1,18,"2011-08-26",4.97,FALSE
1,16,"2011-07-15",25134.4,FALSE
1,1,"2010-05-14",18926.74,FALSE
1,30,"2012-09-28",2047.42,FALSE
1,24,"2012-04-27",3328.23,FALSE
1,17,"2011-01-14",8503.39,FALSE
1,16,"2011-05-27",38914.76,FALSE
1,1,"2010-06-18",16216.27,FALSE
1,16,"2012-10-12",10525.66,FALSE
1,25,"2011-09-23",7538.64,FALSE
1,12,"2012-07-27",11109.25,FALSE
1,25,"2011-02-11",8484.31,TRUE
1,9,"2010-12-03",21979.41,FALSE
1,26,"2010-12-17",10671.46,FALSE
1,20,"2010-07-09",5352.73,FALSE
1,22,"2012-01-20",6176.87,FALSE
1,19,"2010-03-12",1742.14,FALSE
1,9,"2011-08-26",21140.44,FALSE
1,23,"2010-06-04",28857.18,FALSE
1,22,"2012-05-25",6878.26,FALSE
1,1,"2011-02-25",19363.83,FALSE
1,24,"2011-04-08",5130.31,FALSE
1,18,"2011-12-30",21444.65,TRUE
1,12,"2012-01-06",7634.97,FALSE
1,25,"2010-04-16",12360.85,FALSE
1,7,"2011-12-02",33118.33,FALSE
1,28,"2011-11-25",526.29,TRUE
1,18,"2011-12-30",21444.65,TRUE
1,3,"2012-03-30",9129.23,FALSE
1,21,"2012-06-15",7345.49,FALSE
1,14,"2012-01-06",14585.64,FALSE
1,14,"2010-07-02",13494.79,FALSE
1,23,"2010-05-28",23409.56,FALSE
1,2,"2010-07-23",44763.33,FALSE
1,3,"2010-10-15",9735.73,FALSE
1,22,"2011-02-11",10871.95,TRUE
1,30,"2011-04-08",4732.04,FALSE
1,1,"2010-03-05",21827.9,FALSE
1,25,"2012-09-28",7685.71,FALSE
1,27,"2012-07-20",1241.1,FALSE
1,17,"2011-09-09",8209.44,TRUE
1,27,"2010-04-23",1028,FALSE
1,27,"2011-10-14",1228.98,FALSE
1,19,"2011-07-15",1039.1,FALSE
1,29,"2010-09-03",4892.98,FALSE
1,1,"2010-11-26",18820.29,TRUE
1,23,"2011-04-01",20704.87,FALSE
1,12,"2011-07-08",12384.1,FALSE
1,26,"2010-12-03",8572.96,FALSE
1,21,"2010-06-25",8143.9,FALSE
1,18,"2010-03-12",1275.08,FALSE
1,26,"2011-03-04",7576.44,FALSE
1,11,"2010-11-12",21880.47,FALSE
1,11,"2011-06-03",38594.85,FALSE
1,25,"2012-05-25",10702.21,FALSE
1,30,"2010-02-19",5735,FALSE
1,9,"2012-09-14",31882.98,FALSE
1,5,"2011-03-04",28902.37,FALSE
1,28,"2010-02-12",1008.36,TRUE
1,13,"2010-05-21",38569.83,FALSE
1,23,"2012-07-13",18326.49,FALSE
1,24,"2012-02-17",6598.42,FALSE
1,21,"2010-09-03",8664.27,FALSE
1,2,"2012-03-30",46529.68,FALSE
1,24,"2011-11-04",6207.98,FALSE
1,21,"2012-05-04",7873.18,FALSE
1,7,"2012-02-03",16556.71,FALSE
1,3,"2012-01-27",10613.17,FALSE
1,8,"2012-03-30",37745.71,FALSE
1,25,"2012-09-21",7804.28,FALSE
1,9,"2010-12-17",28716.62,FALSE
1,19,"2010-09-03",1460.74,FALSE
1,27,"2011-06-03",895.74,FALSE
1,10,"2012-06-29",33135.34,FALSE
1,31,"2010-12-24",5771.36,FALSE
1,1,"2010-06-04",17558.09,FALSE
1,18,"2011-01-14",875.4,FALSE
1,29,"2010-02-26",4972.65,FALSE
1,2,"2010-06-18",44428.71,FALSE
1,24,"2010-10-15",4385.01,FALSE
1,9,"2010-12-31",22884.84,TRUE
1,6,"2011-08-05",2864.27,FALSE
1,8,"2012-09-28",37254.84,FALSE
1,24,"2010-03-05",6885.9,FALSE
1,23,"2012-08-31",23361.12,FALSE
1,28,"2012-07-20",310.65,FALSE
1,6,"2012-08-03",3412.58,FALSE
1,24,"2012-01-13",3087.45,FALSE
1,9,"2012-06-08",30307.11,FALSE
1,8,"2012-06-01",41039.74,FALSE
1,23,"2012-01-20",13738.46,FALSE
1,9,"2011-07-01",23809.04,FALSE
1,26,"2010-02-19",10547.6,FALSE
1,3,"2012-07-20",20126.95,FALSE
1,23,"2012-03-16",19391.07,FALSE
1,24,"2012-04-13",4986.97,FALSE
1,5,"2012-08-17",15440.65,FALSE
1,27,"2010-09-17",728.02,FALSE
1,6,"2010-09-10",4432.69,TRUE
1,12,"2011-07-01",11414.72,FALSE
1,10,"2011-02-18",34655.18,FALSE
1,6,"2010-02-19",6060.26,FALSE
1,11,"2011-06-24",35028.61,FALSE
1,19,"2012-10-12",1415.68,FALSE
1,29,"2011-07-01",3750,FALSE
1,10,"2010-08-06",35078.09,FALSE
1,24,"2012-01-13",3087.45,FALSE
1,10,"2012-03-16",33405.1,FALSE
1,27,"2012-03-23",1269.16,FALSE
1,3,"2010-10-08",10081.8,FALSE
1,18,"2011-07-01",0.5,FALSE
1,26,"2011-12-16",9502.94,FALSE
1,18,"2010-12-10",47266.75,FALSE
1,5,"2011-06-03",16848.76,FALSE
1,25,"2012-01-13",6384.22,FALSE
1,4,"2012-02-17",36550.46,FALSE
1,27,"2012-05-11",887.99,FALSE
1,14,"2012-08-31",12912.96,FALSE
1,10,"2011-11-11",32346.54,FALSE
1,3,"2012-10-05",11676.98,FALSE
1,23,"2011-12-16",32907.32,FALSE
1,12,"2010-04-30",10651.84,FALSE
1,20,"2011-02-18",4092.92,FALSE
1,29,"2012-04-13",3294.36,FALSE
1,5,"2012-03-09",25492.21,FALSE
1,4,"2012-06-29",39758.77,FALSE
1,14,"2012-09-07",13711.08,TRUE
1,17,"2011-10-07",8149.44,FALSE
1,10,"2011-07-29",30521.96,FALSE
1,19,"2012-08-17",1192.39,FALSE
1,12,"2012-04-13",10565.39,FALSE
1,22,"2011-02-11",10871.95,TRUE
1,28,"2011-07-01",436.66,FALSE
1,24,"2011-04-22",5903.09,FALSE
1,5,"2011-11-11",31002.65,FALSE
1,9,"2010-07-02",21032.55,FALSE
1,24,"2010-05-28",5085.04,FALSE
1,29,"2011-10-28",3968.2,FALSE
1,11,"2010-03-05",19082.9,FALSE
1,1,"2011-07-08",16148.87,FALSE
1,20,"2010-09-10",2715.5,TRUE
1,25,"2011-03-18",11290.68,FALSE
1,20,"2010-04-02",3468.69,FALSE
1,23,"2010-03-05",18993.69,FALSE
1,9,"2012-01-27",14728.57,FALSE
1,2,"2012-01-06",44481.38,FALSE
1,11,"2012-09-28",17242.78,FALSE
1,20,"2012-08-03",4708.44,FALSE
1,2,"2010-04-23",44418.11,FALSE
1,28,"2010-08-20",436.4,FALSE
1,5,"2011-05-13",15587.78,FALSE
1,29,"2010-02-19",7966.55,FALSE
1,21,"2010-11-05",7608.28,FALSE
1,5,"2011-04-01",23598.55,FALSE
1,24,"2012-01-20",3119.12,FALSE
1,16,"2010-05-14",44148.02,FALSE
1,13,"2012-05-25",38541.76,FALSE
1,25,"2011-09-16",7613.85,FALSE
1,14,"2011-04-15",12151.4,FALSE
1,1,"2012-06-08",17666,FALSE
1,19,"2011-10-21",911.38,FALSE
1,13,"2012-02-03",43478.58,FALSE
1,14,"2011-05-06",15820.88,FALSE
1,30,"2010-12-31",2454.3,TRUE
1,2,"2010-09-03",49015.05,FALSE
1,22,"2010-11-12",7336.21,FALSE
1,6,"2011-12-02",5240.63,FALSE
1,3,"2010-03-19",9001.37,FALSE
1,11,"2012-06-15",27802.84,FALSE
1,3,"2012-04-20",8647.36,FALSE
1,16,"2010-07-30",22017.61,FALSE
1,29,"2011-01-14",4923.2,FALSE
1,10,"2011-03-25",42875.11,FALSE
1,31,"2011-08-26",10089.76,FALSE
1,7,"2011-08-12",14088.28,FALSE
1,23,"2011-09-16",13053.74,FALSE
1,23,"2010-11-19",23106.93,FALSE
1,12,"2010-12-31",6912.95,TRUE
1,18,"2011-09-30",3279.04,FALSE
1,30,"2010-03-26",3324,FALSE
1,28,"2012-09-07",374.15,TRUE
1,10,"2011-11-11",32346.54,FALSE
1,7,"2010-04-23",18534.4,FALSE
1,13,"2010-06-18",39165.29,FALSE
1,6,"2012-08-24",2626.5,FALSE
1,1,"2010-06-18",16216.27,FALSE
1,26,"2011-05-20",5500.06,FALSE
1,31,"2010-05-07",2117.3,FALSE
1,7,"2012-06-15",26249.22,FALSE
1,19,"2012-03-16",1273.4,FALSE
1,24,"2010-12-10",10646,FALSE
1,8,"2012-07-06",41524.67,FALSE
1,1,"2012-05-04",17147.44,FALSE
1,10,"2011-12-23",30434.19,FALSE
1,22,"2011-08-05",7073.87,FALSE
1,23,"2010-03-05",18993.69,FALSE
1,5,"2010-06-11",21817.36,FALSE
1,26,"2010-04-16",8671.28,FALSE
1,20,"2011-03-18",4034.08,FALSE
1,19,"2010-09-03",1460.74,FALSE
1,31,"2010-06-04",1864.96,FALSE
1,25,"2011-01-21",6624.78,FALSE
1,7,"2010-05-07",20457.62,FALSE
1,4,"2012-03-23",36586.52,FALSE
1,7,"2011-12-09",47751.41,FALSE
1,13,"2011-01-28",36321.69,FALSE
1,7,"2011-10-28",26827.51,FALSE
1,7,"2012-05-25",28671.98,FALSE
1,25,"2012-07-20",9237.46,FALSE
1,19,"2012-09-21",1015.46,FALSE
1,30,"2011-04-08",4732.04,FALSE
1,14,"2011-09-09",13550.53,TRUE
1,4,"2010-06-11",36579.96,FALSE
1,29,"2011-03-25",3932.66,FALSE
1,28,"2010-12-10",1050.63,FALSE
1,12,"2010-12-03",7943.22,FALSE
1,13,"2010-08-27",41175.86,FALSE
1,5,"2010-12-10",49517.17,FALSE
1,29,"2011-04-08",4548.03,FALSE
1,24,"2012-08-03",8003.97,FALSE
1,19,"2011-04-08",1875.03,FALSE
1,9,"2010-10-22",30302.47,FALSE
1,24,"2012-08-24",16785.62,FALSE
1,29,"2011-02-04",5656.37,FALSE
1,20,"2012-09-14",3548.56,FALSE
1,21,"2012-07-20",6321.9,FALSE
1,27,"2012-08-10",1122.14,FALSE
1,3,"2010-08-20",41101.93,FALSE
1,31,"2011-07-08",2217.51,FALSE
1,4,"2011-04-22",35132.7,FALSE
1,20,"2010-12-10",2863.79,FALSE
1,5,"2012-07-20",17896.46,FALSE
1,27,"2012-06-29",1010.07,FALSE
1,11,"2010-11-12",21880.47,FALSE
1,30,"2012-05-18",3064.12,FALSE
1,2,"2011-11-25",44259.59,TRUE
1,11,"2011-05-06",23607.73,FALSE
1,17,"2012-07-06",8053.74,FALSE
1,17,"2011-07-08",8444.58,FALSE
1,4,"2011-07-08",39149.99,FALSE
1,20,"2012-07-27",3810.16,FALSE
1,5,"2011-07-29",17406.68,FALSE
1,4,"2011-04-08",36514.43,FALSE
1,31,"2010-12-24",5771.36,FALSE
1,27,"2012-06-08",1033.86,FALSE
1,29,"2011-06-03",4158.77,FALSE
1,1,"2011-04-29",41512.39,FALSE
1,21,"2011-03-04",8488.15,FALSE
1,20,"2010-06-25",5084.26,FALSE
1,21,"2012-04-06",10083.36,FALSE
1,20,"2011-04-29",2804.09,FALSE
1,8,"2011-01-21",34547.4,FALSE
1,12,"2010-05-28",11876.34,FALSE
1,18,"2011-01-14",875.4,FALSE
1,11,"2010-03-26",17592.13,FALSE
1,1,"2010-09-03",16241.78,FALSE
1,16,"2010-07-23",24642.3,FALSE
1,13,"2011-04-15",35263.45,FALSE
1,29,"2012-03-02",5082.59,FALSE
1,24,"2012-06-15",3670.73,FALSE
1,8,"2010-07-30",33568.19,FALSE
1,3,"2010-05-28",8412.69,FALSE
1,10,"2011-03-25",42875.11,FALSE
1,8,"2012-02-10",38317.89,TRUE
1,8,"2010-03-12",34342.64,FALSE
1,27,"2011-06-03",895.74,FALSE
1,17,"2010-03-26",8900.01,FALSE
1,14,"2011-07-01",13459.55,FALSE
1,4,"2010-04-16",34740.19,FALSE
1,13,"2011-07-29",34910.1,FALSE
1,6,"2011-06-17",3004.81,FALSE
1,27,"2012-05-25",775.09,FALSE
1,29,"2011-10-14",3619.49,FALSE
1,25,"2011-04-08",10712.47,FALSE
1,12,"2010-05-28",11876.34,FALSE
1,1,"2010-08-20",15740.13,FALSE
1,10,"2010-04-16",32134.61,FALSE
1,31,"2010-09-03",2805.56,FALSE
1,13,"2011-07-22",37990.15,FALSE
1,30,"2011-05-06",3759.18,FALSE
1,10,"2011-01-07",24500.27,FALSE
1,9,"2010-04-23",24664.06,FALSE
1,30,"2012-08-03",3202.68,FALSE
1,16,"2010-11-19",5276.21,FALSE
1,18,"2010-03-12",1275.08,FALSE
1,30,"2010-12-10",2697,FALSE
1,9,"2011-04-29",23567.09,FALSE
1,21,"2011-08-12",7662.32,FALSE
1,10,"2011-03-04",36246.52,FALSE
1,4,"2010-07-23",36624.71,FALSE
1,1,"2010-11-12",19549.39,FALSE
1,7,"2010-07-30",17709.46,FALSE
1,27,"2011-07-15",698.42,FALSE
1,20,"2010-06-25",5084.26,FALSE
1,8,"2010-05-21",34442.73,FALSE
1,25,"2012-01-13",6384.22,FALSE
1,25,"2012-06-01",11528.12,FALSE
1,3,"2011-05-13",8732.46,FALSE
1,23,"2011-08-05",20923.11,FALSE
1,17,"2012-05-04",9064.6,FALSE
1,27,"2012-02-24",1784.56,FALSE
1,8,"2011-10-28",34429.75,FALSE
1,22,"2011-05-20",5595.39,FALSE
1,19,"2012-06-08",1242.44,FALSE
