Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
4,7/2/10,73.66,2.668,NA,NA,NA,NA,NA,126.1392,7.372,FALSE
4,7/9/10,80.35,2.637,NA,NA,NA,NA,NA,126.1518,7.372,FALSE
4,7/16/10,78.53,2.621,NA,NA,NA,NA,NA,126.1498065,7.372,FALSE
4,7/23/10,79.78,2.612,NA,NA,NA,NA,NA,126.1283548,7.372,FALSE
4,7/30/10,80.7,2.65,NA,NA,NA,NA,NA,126.1069032,7.372,FALSE
4,8/6/10,76.53,2.64,NA,NA,NA,NA,NA,126.0854516,7.372,FALSE
4,8/13/10,78.08,2.698,NA,NA,NA,NA,NA,126.064,7.372,FALSE
4,8/20/10,78.83,2.671,NA,NA,NA,NA,NA,126.0766452,7.372,FALSE
4,8/27/10,74.44,2.621,NA,NA,NA,NA,NA,126.0892903,7.372,FALSE
4,9/3/10,76.8,2.584,NA,NA,NA,NA,NA,126.1019355,7.372,FALSE
4,9/10/10,73.54,2.574,NA,NA,NA,NA,NA,126.1145806,7.372,TRUE
4,9/17/10,64.91,2.594,NA,NA,NA,NA,NA,126.1454667,7.372,FALSE
4,9/24/10,60.96,2.642,NA,NA,NA,NA,NA,126.1900333,7.372,FALSE
4,10/1/10,63.96,2.619,NA,NA,NA,NA,NA,126.2346,7.127,FALSE
4,10/8/10,67.73,2.645,NA,NA,NA,NA,NA,126.2791667,7.127,FALSE
4,10/15/10,62.03,2.732,NA,NA,NA,NA,NA,126.3266774,7.127,FALSE
4,10/22/10,64.17,2.736,NA,NA,NA,NA,NA,126.3815484,7.127,FALSE
4,10/29/10,56.94,2.718,NA,NA,NA,NA,NA,126.4364194,7.127,FALSE
4,11/5/10,51.6,2.699,NA,NA,NA,NA,NA,126.4912903,7.127,FALSE
4,11/12/10,52.65,2.741,NA,NA,NA,NA,NA,126.5461613,7.127,FALSE
4,11/19/10,48.05,2.78,NA,NA,NA,NA,NA,126.6072,7.127,FALSE
4,11/26/10,48.08,2.752,NA,NA,NA,NA,NA,126.6692667,7.127,TRUE
4,12/3/10,46.4,2.727,NA,NA,NA,NA,NA,126.7313333,7.127,FALSE
4,12/10/10,42.4,2.86,NA,NA,NA,NA,NA,126.7934,7.127,FALSE
4,12/17/10,46.57,2.884,NA,NA,NA,NA,NA,126.8794839,7.127,FALSE
4,12/24/10,43.21,2.887,NA,NA,NA,NA,NA,126.9835806,7.127,FALSE
4,12/31/10,38.09,2.955,NA,NA,NA,NA,NA,127.0876774,7.127,TRUE
4,1/7/11,39.34,2.98,NA,NA,NA,NA,NA,127.1917742,6.51,FALSE
4,1/14/11,31.6,2.992,NA,NA,NA,NA,NA,127.3009355,6.51,FALSE
4,1/21/11,38.34,3.017,NA,NA,NA,NA,NA,127.4404839,6.51,FALSE
4,1/28/11,40.6,3.022,NA,NA,NA,NA,NA,127.5800323,6.51,FALSE
4,2/4/11,34.61,2.996,NA,NA,NA,NA,NA,127.7195806,6.51,FALSE
4,2/11/11,33.29,3.033,NA,NA,NA,NA,NA,127.859129,6.51,TRUE
4,2/18/11,48.17,3.058,NA,NA,NA,NA,NA,127.99525,6.51,FALSE
4,2/25/11,49,3.087,NA,NA,NA,NA,NA,128.13,6.51,FALSE
4,3/4/11,46.56,3.305,NA,NA,NA,NA,NA,128.26475,6.51,FALSE
4,3/11/11,50.93,3.461,NA,NA,NA,NA,NA,128.3995,6.51,FALSE
4,3/18/11,51.86,3.495,NA,NA,NA,NA,NA,128.5121935,6.51,FALSE
4,3/25/11,59.1,3.48,NA,NA,NA,NA,NA,128.6160645,6.51,FALSE
4,4/1/11,56.99,3.521,NA,NA,NA,NA,NA,128.7199355,5.946,FALSE
4,4/8/11,62.61,3.605,NA,NA,NA,NA,NA,128.8238065,5.946,FALSE
4,4/15/11,62.34,3.724,NA,NA,NA,NA,NA,128.9107333,5.946,FALSE
4,4/22/11,68.8,3.781,NA,NA,NA,NA,NA,128.9553,5.946,FALSE
4,4/29/11,64.22,3.781,NA,NA,NA,NA,NA,128.9998667,5.946,FALSE
4,5/6/11,63.41,3.866,NA,NA,NA,NA,NA,129.0444333,5.946,FALSE
4,5/13/11,70.65,3.872,NA,NA,NA,NA,NA,129.089,5.946,FALSE
4,5/20/11,70.49,3.881,NA,NA,NA,NA,NA,129.0756774,5.946,FALSE
4,5/27/11,73.65,3.771,NA,NA,NA,NA,NA,129.0623548,5.946,FALSE
4,6/3/11,78.26,3.683,NA,NA,NA,NA,NA,129.0490323,5.946,FALSE
4,6/10/11,80.05,3.64,NA,NA,NA,NA,NA,129.0357097,5.946,FALSE
4,6/17/11,83.51,3.618,NA,NA,NA,NA,NA,129.0432,5.946,FALSE
4,6/24/11,81.85,3.57,NA,NA,NA,NA,NA,129.0663,5.946,FALSE
4,7/1/11,84.54,3.504,NA,NA,NA,NA,NA,129.0894,5.644,FALSE
4,7/8/11,84.59,3.469,NA,NA,NA,NA,NA,129.1125,5.644,FALSE
4,7/15/11,83.27,3.563,NA,NA,NA,NA,NA,129.1338387,5.644,FALSE
4,7/22/11,82.84,3.627,NA,NA,NA,NA,NA,129.1507742,5.644,FALSE
4,7/29/11,84.36,3.659,NA,NA,NA,NA,NA,129.1677097,5.644,FALSE
4,8/5/11,86.09,3.662,NA,NA,NA,NA,NA,129.1846452,5.644,FALSE
4,8/12/11,82.98,3.617,NA,NA,NA,NA,NA,129.2015806,5.644,FALSE
4,8/19/11,82.77,3.55,NA,NA,NA,NA,NA,129.2405806,5.644,FALSE
4,8/26/11,81.47,3.523,NA,NA,NA,NA,NA,129.2832581,5.644,FALSE
4,9/2/11,77.99,3.533,NA,NA,NA,NA,NA,129.3259355,5.644,FALSE
4,9/9/11,73.34,3.554,NA,NA,NA,NA,NA,129.3686129,5.644,TRUE
4,9/16/11,72.76,3.532,NA,NA,NA,NA,NA,129.4306,5.644,FALSE
4,9/23/11,69.23,3.473,NA,NA,NA,NA,NA,129.5183333,5.644,FALSE
4,9/30/11,72.15,3.371,NA,NA,NA,NA,NA,129.6060667,5.644,FALSE
4,10/7/11,65.79,3.299,NA,NA,NA,NA,NA,129.6938,5.143,FALSE
4,10/14/11,63.75,3.283,NA,NA,NA,NA,NA,129.7706452,5.143,FALSE
4,10/21/11,64.79,3.361,NA,NA,NA,NA,NA,129.7821613,5.143,FALSE
4,10/28/11,55.31,3.362,NA,NA,NA,NA,NA,129.7936774,5.143,FALSE
4,11/4/11,49.86,3.322,NA,NA,NA,NA,NA,129.8051935,5.143,FALSE
4,11/11/11,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.8167097,5.143,FALSE
4,11/18/11,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.8268333,5.143,FALSE
4,11/25/11,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,TRUE
4,12/2/11,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,FALSE
4,12/9/11,31.64,3.153,5857.72,30,984.98,4692.5,13503.99,129.8555333,5.143,FALSE
4,12/16/11,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,FALSE
4,12/23/11,35.92,3.103,2461.94,69.05,2938.24,52,4396.76,129.9845484,5.143,FALSE
4,12/30/11,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,TRUE
4,1/6/12,38.64,3.158,7857.71,38677.72,234,863.22,8682.95,130.1575161,4.607,FALSE
4,1/13/12,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,FALSE
4,1/20/12,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,FALSE
4,1/27/12,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,FALSE
4,2/3/12,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,FALSE
4,2/10/12,33,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.3849032,4.607,TRUE
4,2/17/12,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,FALSE
4,2/24/12,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,FALSE
4,3/2/12,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,FALSE
4,3/9/12,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,FALSE
4,3/16/12,59.81,3.707,5669.21,37.12,NA,8540.87,2544.94,130.8261935,4.607,FALSE
4,3/23/12,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,FALSE
4,3/30/12,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,FALSE
4,4/6/12,67.69,3.864,11341.17,NA,73.38,5677.89,7821.95,131.0375484,4.308,FALSE
4,4/13/12,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,FALSE
4,4/20/12,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,FALSE
4,4/27/12,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,FALSE
4,5/4/12,80.14,3.747,13737.91,NA,93.65,6993.97,4541.89,131.136,4.308,FALSE
4,5/11/12,67.64,3.685,20499.88,86,103.05,5005.96,3815.16,131.1453333,4.308,FALSE
4,5/18/12,68.43,3.62,6531.12,NA,99.91,2290.18,2521.84,131.0983226,4.308,FALSE
4,5/25/12,77.47,3.551,4330.02,436,862.31,3268.41,3749.53,131.0287742,4.308,FALSE
4,6/1/12,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.9592258,4.308,FALSE
4,6/8/12,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,FALSE
4,6/15/12,80.94,3.372,16063.84,84,0.22,2105.39,6113.16,130.8295333,4.308,FALSE
4,6/22/12,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,FALSE
4,6/29/12,84.23,3.257,3756.11,211.6,NA,2114.26,6371.15,130.7562667,4.308,FALSE
4,7/6/12,80.37,3.187,9789.03,90,157.62,10671.47,3864.91,130.7196333,4.077,FALSE
4,7/13/12,76.86,3.224,11075.38,151,17.27,3810.25,4766.88,130.683,4.077,FALSE
4,7/20/12,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,FALSE
4,7/27/12,81.06,3.356,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,FALSE
4,8/3/12,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,FALSE
4,8/10/12,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,FALSE
4,8/17/12,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,FALSE
4,8/24/12,75.76,3.61,9983.59,NA,23.4,8115.89,7158.66,130.8381613,4.077,FALSE
4,8/31/12,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,FALSE
4,9/7/12,82.09,3.709,9082.61,16,59.06,7217.88,8026.47,130.9325484,4.077,TRUE
4,9/14/12,68.2,3.706,13802.34,NA,23.12,3643.77,12517.18,130.9776667,4.077,FALSE
4,9/21/12,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.0103333,4.077,FALSE
4,9/28/12,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.043,4.077,FALSE
4,10/5/12,63.07,3.62,5918.34,NA,126.57,3674.49,6807.07,131.0756667,3.879,FALSE
4,10/12/12,57.11,3.603,4975.39,NA,61.17,1513.17,5905.53,131.1083333,3.879,FALSE
4,10/19/12,64.46,3.61,6313.84,NA,15.05,2421.08,5885.12,131.1499677,3.879,FALSE
4,10/26/12,63.64,3.514,1763.13,88.76,66.76,NA,7577.14,131.1930968,3.879,FALSE
4,11/2/12,53.31,3.404,3717.8,7665.66,23,190.24,1586.46,131.2362258,3.879,FALSE
4,11/9/12,59.47,3.337,28299.04,6412.64,73.18,9912.23,7259.32,131.2793548,3.879,FALSE
4,11/16/12,49.86,3.271,14400.63,409.67,205.09,1497.33,7862.4,131.3258,3.879,FALSE
4,11/23/12,55.09,3.233,3365.61,6.93,93310.3,497.28,3938.54,131.3766667,3.879,TRUE
4,11/30/12,50.91,3.24,4642.37,NA,5146.88,243.5,9819.68,131.4275333,3.879,FALSE
4,12/7/12,53.67,3.227,10755.57,NA,822,2966,22677.91,131.4784,3.879,FALSE
4,12/14/12,42.57,3.193,3409.42,NA,180,764.25,4930.05,131.537,3.879,FALSE
4,12/21/12,44.8,3.112,3564.6,137.92,118.28,21.32,1239.78,131.642,3.879,FALSE
4,12/28/12,37.93,3.125,7712.77,50636.71,347,6.24,862.39,131.747,3.879,TRUE
4,1/4/13,33.11,3.177,9471.27,42065.3,56.17,NA,4980.46,131.852,3.921,FALSE
4,1/11/13,38.92,3.235,4749.65,23457.11,4.22,522.96,3743.86,131.957,3.921,FALSE
4,1/18/13,34.06,3.232,5219.94,3758.9,12.1,23.97,2112.04,132.030871,3.921,FALSE
4,1/25/13,47.49,3.22,15302.22,1652.63,0.3,1257.32,1547.68,132.0922903,3.921,FALSE
4,2/1/13,49.07,3.232,27134.98,861.18,870.2,29210.08,1663.48,132.1537097,3.921,FALSE
4,2/8/13,49.86,3.401,56705.09,564.98,521.82,45331.3,7730.26,132.215129,3.921,TRUE
4,2/15/13,44.7,3.451,41326.97,10303.91,630.8,17516.52,3782.94,132.2725714,3.921,FALSE
4,2/22/13,44.68,3.602,15128.45,10149.27,31.4,6451.6,4875.84,132.3200714,3.921,FALSE
4,3/1/13,42.56,3.694,27132.59,762.39,3.2,1621.99,3526.18,132.3675714,3.921,FALSE
4,3/8/13,53.21,3.647,23306.04,779.6,164.42,12389.6,9316.71,132.4150714,3.921,FALSE
4,3/15/13,53.39,3.611,9361.09,NA,28.59,3602.71,2161.72,132.4668065,3.921,FALSE
4,3/22/13,58.55,3.593,17721.81,NA,513.5,4370.01,3365.76,132.529129,3.921,FALSE
4,3/29/13,50.36,3.575,3949.07,NA,489.46,182,7265.39,132.5914516,3.921,FALSE
4,4/5/13,57.7,3.552,8031.33,12906.43,641.98,4801.53,2723.41,132.6537742,3.896,FALSE
4,4/12/13,60.06,3.504,7876.11,1269.44,201.06,2776.58,7702.91,132.7160968,3.896,FALSE
4,4/19/13,63.28,3.436,3578.12,96.18,183.6,358.15,2039.26,132.7160968,3.896,FALSE
4,4/26/13,58.15,3.397,3087.47,NA,199.38,82.48,3223.06,132.7160968,3.896,FALSE
4,5/3/13,64.18,3.369,13789.79,14,218.21,7299.53,8146.91,NA,NA,FALSE
4,5/10/13,64.01,3.371,10686.88,388.94,118.4,4406.85,6098.37,NA,NA,FALSE
4,5/17/13,70.5,3.437,12026.21,272.94,23.04,2030.97,8818.06,NA,NA,FALSE
4,5/24/13,76.73,3.462,3560.92,144.06,723.61,3657.09,9179.04,NA,NA,FALSE
4,5/31/13,79.17,3.438,2536.65,443.94,483.9,28.76,4652.59,NA,NA,FALSE
4,6/7/13,78.11,3.413,14278.29,529.53,566.96,11824.87,6092.91,NA,NA,FALSE
4,6/14/13,79.24,3.415,14141.85,760.84,1125.14,4775.63,8842,NA,NA,FALSE
4,6/21/13,79.1,3.453,3423.81,176.93,457.43,7953.47,5443.06,NA,NA,FALSE
4,6/28/13,86.29,3.452,6723.27,358.37,3,3450.8,7483.44,NA,NA,FALSE
4,7/5/13,76.96,3.385,17126.22,933.43,1334.16,14191.01,5201.38,NA,NA,FALSE
4,7/12/13,82.3,3.368,6501.43,1464.81,124.97,3809.96,3868.6,NA,NA,FALSE
4,7/19/13,73.29,3.518,4191.78,440.36,173.66,534.56,2252.18,NA,NA,FALSE
4,7/26/13,78.96,3.58,1577.6,687.89,9.6,314.64,1433.77,NA,NA,FALSE
5,2/5/10,39.7,2.572,NA,NA,NA,NA,NA,211.6539716,6.566,FALSE
5,2/12/10,39.81,2.548,NA,NA,NA,NA,NA,211.8004698,6.566,TRUE
5,2/19/10,41.14,2.514,NA,NA,NA,NA,NA,211.8471283,6.566,FALSE
5,2/26/10,46.7,2.561,NA,NA,NA,NA,NA,211.8771468,6.566,FALSE
5,3/5/10,48.89,2.625,NA,NA,NA,NA,NA,211.9071653,6.566,FALSE
5,3/12/10,58.5,2.667,NA,NA,NA,NA,NA,211.9371839,6.566,FALSE
5,3/19/10,55.46,2.72,NA,NA,NA,NA,NA,211.770897,6.566,FALSE
5,3/26/10,52.47,2.732,NA,NA,NA,NA,NA,211.5718925,6.566,FALSE
5,4/2/10,63.18,2.719,NA,NA,NA,NA,NA,211.372888,6.465,FALSE
5,4/9/10,65.19,2.77,NA,NA,NA,NA,NA,211.1738835,6.465,FALSE
5,4/16/10,65.3,2.808,NA,NA,NA,NA,NA,211.0388528,6.465,FALSE
5,4/23/10,65.13,2.795,NA,NA,NA,NA,NA,210.9891204,6.465,FALSE
5,4/30/10,67.53,2.78,NA,NA,NA,NA,NA,210.939388,6.465,FALSE
5,5/7/10,71.53,2.835,NA,NA,NA,NA,NA,210.8896556,6.465,FALSE
5,5/14/10,74.79,2.854,NA,NA,NA,NA,NA,210.8872772,6.465,FALSE
5,5/21/10,75.2,2.826,NA,NA,NA,NA,NA,211.169023,6.465,FALSE
5,5/28/10,79.81,2.759,NA,NA,NA,NA,NA,211.4507688,6.465,FALSE
5,6/4/10,79.54,2.705,NA,NA,NA,NA,NA,211.7325146,6.465,FALSE
5,6/11/10,80.7,2.668,NA,NA,NA,NA,NA,212.0142605,6.465,FALSE
5,6/18/10,83.91,2.637,NA,NA,NA,NA,NA,212.0119769,6.465,FALSE
5,6/25/10,83.72,2.653,NA,NA,NA,NA,NA,211.8960815,6.465,FALSE
5,7/2/10,81.25,2.669,NA,NA,NA,NA,NA,211.7801861,6.496,FALSE
5,7/9/10,81.14,2.642,NA,NA,NA,NA,NA,211.6642907,6.496,FALSE
5,7/16/10,83.98,2.623,NA,NA,NA,NA,NA,211.6561123,6.496,FALSE
5,7/23/10,83.66,2.608,NA,NA,NA,NA,NA,211.7915565,6.496,FALSE
5,7/30/10,82.46,2.64,NA,NA,NA,NA,NA,211.9270006,6.496,FALSE
5,8/6/10,86.1,2.627,NA,NA,NA,NA,NA,212.0624447,6.496,FALSE
5,8/13/10,87.41,2.692,NA,NA,NA,NA,NA,212.1978889,6.496,FALSE
5,8/20/10,87.71,2.664,NA,NA,NA,NA,NA,212.1608984,6.496,FALSE
5,8/27/10,87.05,2.619,NA,NA,NA,NA,NA,212.123908,6.496,FALSE
5,9/3/10,84.06,2.577,NA,NA,NA,NA,NA,212.0869176,6.496,FALSE
5,9/10/10,79.86,2.565,NA,NA,NA,NA,NA,212.0499271,6.496,TRUE
5,9/17/10,82.28,2.582,NA,NA,NA,NA,NA,212.0769346,6.496,FALSE
5,9/24/10,78.53,2.624,NA,NA,NA,NA,NA,212.1519404,6.496,FALSE
5,10/1/10,71.1,2.603,NA,NA,NA,NA,NA,212.2269463,6.768,FALSE
5,10/8/10,64.99,2.633,NA,NA,NA,NA,NA,212.3019522,6.768,FALSE
5,10/15/10,68.11,2.72,NA,NA,NA,NA,NA,212.3691867,6.768,FALSE
5,10/22/10,70.96,2.725,NA,NA,NA,NA,NA,212.4169928,6.768,FALSE
5,10/29/10,70.58,2.716,NA,NA,NA,NA,NA,212.464799,6.768,FALSE
5,11/5/10,58.88,2.689,NA,NA,NA,NA,NA,212.5126051,6.768,FALSE
5,11/12/10,62.37,2.728,NA,NA,NA,NA,NA,212.5604113,6.768,FALSE
5,11/19/10,52.52,2.771,NA,NA,NA,NA,NA,212.445487,6.768,FALSE
5,11/26/10,66.15,2.735,NA,NA,NA,NA,NA,212.303441,6.768,TRUE
5,12/3/10,51.31,2.708,NA,NA,NA,NA,NA,212.1613951,6.768,FALSE
5,12/10/10,48.27,2.843,NA,NA,NA,NA,NA,212.0193491,6.768,FALSE
5,12/17/10,51.61,2.869,NA,NA,NA,NA,NA,211.9580815,6.768,FALSE
5,12/24/10,55.01,2.886,NA,NA,NA,NA,NA,211.9573978,6.768,FALSE
5,12/31/10,49.79,2.943,NA,NA,NA,NA,NA,211.9567142,6.768,TRUE
5,1/7/11,48.3,2.976,NA,NA,NA,NA,NA,211.9560305,6.634,FALSE
5,1/14/11,37.74,2.983,NA,NA,NA,NA,NA,212.008514,6.634,FALSE
5,1/21/11,45.41,3.016,NA,NA,NA,NA,NA,212.3800012,6.634,FALSE
5,1/28/11,44.5,3.01,NA,NA,NA,NA,NA,212.7514884,6.634,FALSE
5,2/4/11,41.67,2.989,NA,NA,NA,NA,NA,213.1229755,6.634,FALSE
5,2/11/11,38.25,3.022,NA,NA,NA,NA,NA,213.4944627,6.634,TRUE
5,2/18/11,58.83,3.045,NA,NA,NA,NA,NA,213.8068304,6.634,FALSE
5,2/25/11,63.35,3.065,NA,NA,NA,NA,NA,214.0955503,6.634,FALSE
5,3/4/11,60.35,3.288,NA,NA,NA,NA,NA,214.3842702,6.634,FALSE
5,3/11/11,55.74,3.459,NA,NA,NA,NA,NA,214.6729901,6.634,FALSE
5,3/18/11,64.31,3.488,NA,NA,NA,NA,NA,214.9257339,6.634,FALSE
5,3/25/11,70.71,3.473,NA,NA,NA,NA,NA,215.1640872,6.634,FALSE
5,4/1/11,61.5,3.524,NA,NA,NA,NA,NA,215.4024406,6.489,FALSE
5,4/8/11,69.64,3.622,NA,NA,NA,NA,NA,215.6407939,6.489,FALSE
5,4/15/11,72.02,3.743,NA,NA,NA,NA,NA,215.8592673,6.489,FALSE
5,4/22/11,74.34,3.807,NA,NA,NA,NA,NA,216.0280407,6.489,FALSE
5,4/29/11,74.75,3.81,NA,NA,NA,NA,NA,216.1968142,6.489,FALSE
5,5/6/11,66.27,3.906,NA,NA,NA,NA,NA,216.3655877,6.489,FALSE
5,5/13/11,77.38,3.899,NA,NA,NA,NA,NA,216.5343611,6.489,FALSE
5,5/20/11,71.37,3.907,NA,NA,NA,NA,NA,216.3023847,6.489,FALSE
5,5/27/11,80.14,3.786,NA,NA,NA,NA,NA,216.0704083,6.489,FALSE
5,6/3/11,83.81,3.699,NA,NA,NA,NA,NA,215.8384319,6.489,FALSE
5,6/10/11,83.61,3.648,NA,NA,NA,NA,NA,215.6064555,6.489,FALSE
5,6/17/11,86.84,3.637,NA,NA,NA,NA,NA,215.560463,6.489,FALSE
5,6/24/11,84.76,3.594,NA,NA,NA,NA,NA,215.6539583,6.489,FALSE
5,7/1/11,85.81,3.524,NA,NA,NA,NA,NA,215.7474537,6.529,FALSE
5,7/8/11,86.64,3.48,NA,NA,NA,NA,NA,215.8409491,6.529,FALSE
5,7/15/11,88.64,3.575,NA,NA,NA,NA,NA,215.9250696,6.529,FALSE
5,7/22/11,86.97,3.651,NA,NA,NA,NA,NA,215.985753,6.529,FALSE
5,7/29/11,89.42,3.682,NA,NA,NA,NA,NA,216.0464364,6.529,FALSE
5,8/5/11,91.07,3.684,NA,NA,NA,NA,NA,216.1071198,6.529,FALSE
5,8/12/11,90.16,3.638,NA,NA,NA,NA,NA,216.1678032,6.529,FALSE
5,8/19/11,89.35,3.554,NA,NA,NA,NA,NA,216.2311855,6.529,FALSE
5,8/26/11,89.18,3.523,NA,NA,NA,NA,NA,216.2950176,6.529,FALSE
5,9/2/11,90.38,3.533,NA,NA,NA,NA,NA,216.3588498,6.529,FALSE
5,9/9/11,79.04,3.546,NA,NA,NA,NA,NA,216.4226819,6.529,TRUE
5,9/16/11,83.55,3.526,NA,NA,NA,NA,NA,216.6033083,6.529,FALSE
5,9/23/11,78.01,3.467,NA,NA,NA,NA,NA,216.9396605,6.529,FALSE
5,9/30/11,81.16,3.355,NA,NA,NA,NA,NA,217.2760127,6.529,FALSE
5,10/7/11,71.64,3.285,NA,NA,NA,NA,NA,217.6123648,6.3,FALSE
5,10/14/11,72.36,3.274,NA,NA,NA,NA,NA,217.9237458,6.3,FALSE
5,10/21/11,66.9,3.353,NA,NA,NA,NA,NA,218.0852999,6.3,FALSE
5,10/28/11,69.27,3.372,NA,NA,NA,NA,NA,218.2468539,6.3,FALSE
5,11/4/11,56.71,3.332,NA,NA,NA,NA,NA,218.408408,6.3,FALSE
5,11/11/11,60.71,3.297,2971.48,1943.2,60.03,757.33,1040.96,218.5699621,6.3,FALSE
5,11/18/11,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,218.793912,6.3,FALSE
5,11/25/11,61.93,3.236,107.42,7,29333.06,8,826.06,219.0428204,6.3,TRUE
5,12/2/11,51.14,3.172,2359.44,4,658.01,901.67,24751.93,219.2917287,6.3,FALSE
5,12/9/11,44.12,3.158,2546.5,NA,83.07,523.27,3118.64,219.540637,6.3,FALSE
5,12/16/11,54.42,3.159,802.42,NA,78.77,319.84,1940.54,219.7596266,6.3,FALSE
5,12/23/11,50.33,3.112,225.21,0.15,427.57,NA,1443.04,219.9387246,6.3,FALSE
5,12/30/11,45.62,3.129,1938.28,17079.76,72.93,162.33,1211.95,220.1178226,6.3,TRUE
5,1/6/12,50.21,3.157,4602.39,6733.6,35.03,621.64,3507.24,220.2969205,5.943,FALSE
5,1/13/12,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.4760185,5.943,FALSE
5,1/20/12,54.65,3.268,761.25,2100.24,NA,132.63,1276.75,220.5694104,5.943,FALSE
5,1/27/12,54.63,3.29,573.64,969.68,NA,12,861.28,220.6628023,5.943,FALSE
5,2/3/12,57.35,3.36,23811.41,1349.62,23.82,14928.42,3186.52,220.7561941,5.943,FALSE
5,2/10/12,48.57,3.409,4239.28,2725.8,1.53,3682.89,3234.79,220.849586,5.943,TRUE
5,2/17/12,48.25,3.51,5548.48,1958.52,1.76,2662.84,2820.38,221.0106341,5.943,FALSE
5,2/24/12,57.75,3.555,2220.32,1407.4,NA,145.46,2657.52,221.2224243,5.943,FALSE
5,3/2/12,60.66,3.63,6172.7,123.32,1,3063.26,1213.59,221.4342146,5.943,FALSE
5,3/9/12,57.69,3.669,1842.42,51.27,2,109.67,5043.45,221.6460048,5.943,FALSE
5,3/16/12,63.55,3.734,1879.87,30.7,2.24,585.12,1765.08,221.7989713,5.943,FALSE
5,3/23/12,64.44,3.787,694.24,32.75,5.59,210.09,775.7,221.8735063,5.943,FALSE
5,3/30/12,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943,FALSE
5,4/6/12,70.4,3.891,5174.35,NA,6.48,1489.1,2264.89,222.0225762,5.801,FALSE
5,4/13/12,70.56,3.891,1562.33,758.49,NA,206,1642.42,222.0971111,5.801,FALSE
5,4/20/12,67.33,3.877,1197.53,225.78,3,247.94,1499.51,222.1512315,5.801,FALSE
5,4/27/12,68.96,3.814,1127.44,NA,5.05,33.35,2598.67,222.2053519,5.801,FALSE
5,5/4/12,77.1,3.749,6396.61,NA,83.63,1183.64,2813.83,222.2594722,5.801,FALSE
5,5/11/12,73.45,3.688,4668.2,NA,42.75,709.19,1740.42,222.3135926,5.801,FALSE
5,5/18/12,70.45,3.63,2639.05,NA,65.34,243.73,2119.63,222.330443,5.801,FALSE
5,5/25/12,78.23,3.561,3784.86,NA,431.99,225.2,2239.68,222.3323853,5.801,FALSE
5,6/1/12,79.72,3.501,2840.78,NA,41.58,393.41,2114,222.3343277,5.801,FALSE
5,6/8/12,81.02,3.452,4488.47,NA,0.24,231.16,1246.89,222.33627,5.801,FALSE
5,6/15/12,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,FALSE
5,6/22/12,80.57,3.346,2046.93,8.8,NA,677.36,2762.83,222.3900046,5.801,FALSE
